test_id;test_name;test_objective;test_start_date;test_end_date;lead_id;user_id;campaign_id;utm_source;utm_medium;test_group;assigned_at
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ae4f5232ef68;user_248231;partners_cpa_psycho_may2023;partners;cpa;A;2023-05-24 11:14:33
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b16328e8a737;user_167560;partners_affiliate_psycho_jan2023;partners;affiliate;B;2023-02-02 08:38:11
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_70f73da64cf9;user_121569;telegram_channel_psycho_jan2023;telegram;channel;A;2023-01-13 11:23:07
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3cd871fa8e33;user_129225;partners_affiliate_psycho_jan2023;partners;affiliate;B;2023-01-20 12:57:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_41ad88079d5a;user_167292;partners_affiliate_psycho_jan2023;partners;affiliate;B;2023-02-17 00:08:37
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4dded5d5570f;user_162509;influence_telegram_psycho_jan2023;influence;telegram;A;2023-02-28 15:53:48
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_0d7d94c2ca04;user_173548;vk_ads_psycho_mar2023;vk;ads;B;2023-03-20 12:30:49
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9c906c0fa2a4;user_123474;influence_instagram_psycho_jan2023;influence;instagram;B;2023-01-27 06:00:58
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d9b6c881a043;user_233044;vk_ads_psycho_may2023;vk;ads;A;2023-05-12 14:59:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c44941d1e959;user_147617;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-02-19 04:03:08
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4eaf2da5f1e7;user_126607;partners_cpa_psycho_jan2023;partners;cpa;B;2023-01-24 11:40:31
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_39e7ef4cf700;user_147041;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-02-16 03:09:59
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f858a306e853;user_205942;vk_retargeting_psycho_apr2023;vk;retargeting;A;2023-04-22 21:15:41
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b916b0e600fd;user_182501;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-04 08:42:46
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_12fa37de150b;user_245747;influence_instagram_psycho_may2023;influence;instagram;A;2023-05-30 07:04:53
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9497370578ee;user_253049;partners_affiliate_psycho_may2023;partners;affiliate;A;2023-05-22 03:05:59
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_76a738d93b3d;user_157210;telegram_channel_psycho_jan2023;telegram;channel;B;2023-02-11 00:51:45
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_033380f7f8a5;user_119882;telegram_channel_psycho_jan2023;telegram;channel;A;2023-01-08 02:54:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_dece902ad106;user_206205;vk_retargeting_psycho_apr2023;vk;retargeting;A;2023-04-27 15:14:04
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_59e98f318ccf;user_183702;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-07 11:08:39
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ee6f1c15ae8b;user_110760;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-01-20 08:32:26
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8c42582e3adf;user_181233;influence_telegram_psycho_mar2023;influence;telegram;B;2023-03-21 09:44:01
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_1a52ba53e333;user_195257;partners_affiliate_psycho_mar2023;partners;affiliate;B;2023-03-16 21:01:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_545aa386a46e;user_170996;yandex_direct_psycho_mar2023;yandex;direct;A;2023-03-18 14:02:47
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_adeb3f8e6843;user_119731;telegram_channel_psycho_jan2023;telegram;channel;A;2023-01-25 10:06:30
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_85dc170ca1a7;user_136267;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-23 02:42:14
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_bac68cf346f8;user_190797;partners_cpa_psycho_mar2023;partners;cpa;B;2023-03-03 10:25:54
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_88ed7f1847a8;user_182756;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-28 12:16:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_84996b67cd22;user_163571;influence_instagram_psycho_jan2023;influence;instagram;B;2023-02-18 21:11:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b9f32b89a291;user_109787;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-01-18 02:48:42
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d47691af34e8;user_243059;influence_telegram_psycho_may2023;influence;telegram;A;2023-05-02 00:58:26
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_236e037a5ca8;user_208815;telegram_ads_psycho_apr2023;telegram;ads;A;2023-04-26 12:23:36
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_492ceef99d06;user_241187;telegram_channel_psycho_may2023;telegram;channel;A;2023-05-23 02:28:19
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8885ae397ce6;user_140683;vk_ads_psycho_jan2023;vk;ads;B;2023-02-19 16:02:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3c875aecc50d;user_231665;vk_ads_psycho_may2023;vk;ads;A;2023-05-12 03:13:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_58bc486a3eef;user_135473;yandex_cpc_psycho_jan2023;yandex;cpc;B;2023-03-01 14:58:06
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_15854783dad3;user_141954;vk_ads_psycho_jan2023;vk;ads;A;2023-02-20 13:37:51
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cfcbcf7e3cfb;user_225530;yandex_cpc_psycho_may2023;yandex;cpc;A;2023-05-13 12:53:12
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cd02dc3c767d;user_164759;partners_cpa_psycho_jan2023;partners;cpa;A;2023-02-07 09:07:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_381225e8babb;user_239984;telegram_ads_psycho_may2023;telegram;ads;B;2023-05-29 01:59:16
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b71f62f4497f;user_146453;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-02-03 21:38:47
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_49a8b54d00f0;user_131701;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-12 07:12:58
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9e6938bfe192;user_245651;influence_instagram_psycho_may2023;influence;instagram;A;2023-05-19 09:15:03
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_05f4fd6040d6;user_218610;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-09 04:20:10
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_048e203c8405;user_192194;partners_cpa_psycho_mar2023;partners;cpa;A;2023-03-08 06:47:58
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f8b6e854ae01;user_245210;influence_instagram_psycho_may2023;influence;instagram;B;2023-05-13 00:20:16
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_7140eb412012;user_179145;telegram_channel_psycho_mar2023;telegram;channel;B;2023-03-30 04:34:17
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f0ffad8f7388;user_190074;partners_cpa_psycho_mar2023;partners;cpa;A;2023-03-24 15:26:17
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b09a08d1228a;user_136566;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-22 16:00:34
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_27f468b1044f;user_145518;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-02-06 04:18:08
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_316e66e0fcb4;user_215619;influence_instagram_psycho_apr2023;influence;instagram;A;2023-04-02 06:26:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_29ea3e144ced;user_253041;partners_affiliate_psycho_may2023;partners;affiliate;A;2023-05-12 05:34:38
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_17f0c7ecfcea;user_137122;yandex_cpc_psycho_jan2023;yandex;cpc;B;2023-02-17 09:19:40
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c3ca47f2c36f;user_116938;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-01-14 21:27:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_915d5cbe784e;user_244703;influence_telegram_psycho_may2023;influence;telegram;B;2023-05-11 07:17:48
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_2b6599e6a0d6;user_141079;vk_ads_psycho_jan2023;vk;ads;B;2023-02-16 22:48:33
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_1fb9827a0a51;user_215986;influence_instagram_psycho_apr2023;influence;instagram;A;2023-04-02 01:56:28
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_feeef2d19bdd;user_233535;vk_ads_psycho_may2023;vk;ads;A;2023-05-29 00:06:16
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_36f3edd42850;user_249724;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-02 01:19:36
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_5938e41ff124;user_101397;yandex_cpc_psycho_jan2023;yandex;cpc;B;2023-01-23 05:50:56
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8ceccf4da050;user_231541;vk_ads_psycho_may2023;vk;ads;A;2023-05-02 06:30:08
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_049e1a5554c8;user_212884;influence_telegram_psycho_apr2023;influence;telegram;B;2023-04-22 12:32:03
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d40575e3b27e;user_127452;partners_cpa_psycho_jan2023;partners;cpa;A;2023-01-27 22:46:46
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b0ee230e4725;user_173349;vk_ads_psycho_mar2023;vk;ads;A;2023-03-30 04:23:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_72aadc162b3d;user_135407;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-06 00:16:23
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_7e48705a4fc1;user_156773;telegram_channel_psycho_jan2023;telegram;channel;A;2023-02-11 19:42:34
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cb869fcd0fd6;user_184517;influence_instagram_psycho_mar2023;influence;instagram;A;2023-03-29 07:53:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_48caeff28800;user_190716;partners_cpa_psycho_mar2023;partners;cpa;A;2023-03-21 19:15:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_01ad7755b828;user_194203;partners_affiliate_psycho_mar2023;partners;affiliate;A;2023-03-16 10:13:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_dacf3e75cb83;user_244877;influence_telegram_psycho_may2023;influence;telegram;B;2023-05-07 23:28:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b3489df50213;user_235677;vk_retargeting_psycho_may2023;vk;retargeting;B;2023-05-19 06:30:10
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d99efc5c3ba5;user_238380;vk_retargeting_psycho_may2023;vk;retargeting;B;2023-05-01 07:00:30
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cfef19904cfa;user_220240;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-02 14:49:07
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9cb2fa286349;user_206558;vk_retargeting_psycho_apr2023;vk;retargeting;A;2023-04-22 20:03:55
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_da5b5ae0c4ef;user_144416;vk_retargeting_psycho_jan2023;vk;retargeting;A;2023-02-13 07:11:48
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6632b4954913;user_243565;influence_telegram_psycho_may2023;influence;telegram;B;2023-05-17 13:43:38
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_377565f1dcda;user_160894;influence_telegram_psycho_jan2023;influence;telegram;A;2023-02-20 04:17:17
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_efa2b87e60ee;user_206994;vk_retargeting_psycho_apr2023;vk;retargeting;B;2023-04-19 11:54:32
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cd59add2f927;user_181338;influence_telegram_psycho_mar2023;influence;telegram;A;2023-03-26 19:15:33
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6f220f6fff7b;user_249220;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-16 00:32:22
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4e71ba3d76a4;user_210180;telegram_ads_psycho_apr2023;telegram;ads;A;2023-04-06 14:46:25
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_382521a98340;user_189027;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-23 04:20:36
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_95bf11500687;user_222453;partners_affiliate_psycho_apr2023;partners;affiliate;B;2023-04-21 01:12:47
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6a5489b267c1;user_188332;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-09 10:10:05
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9fb92a0ab7be;user_130004;partners_affiliate_psycho_jan2023;partners;affiliate;A;2023-01-04 00:02:33
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c0eee1f4b98c;user_144432;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-02-10 04:01:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3b390026795c;user_106840;yandex_direct_psycho_jan2023;yandex;direct;B;2023-01-15 12:29:39
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f14b8f4618ec;user_182297;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-26 21:38:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_55fa60c94b3e;user_195910;partners_affiliate_psycho_mar2023;partners;affiliate;B;2023-03-13 13:27:49
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_93cb23d9d4d8;user_167468;partners_affiliate_psycho_jan2023;partners;affiliate;B;2023-02-25 12:51:02
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_68549f1441dc;user_129558;partners_affiliate_psycho_jan2023;partners;affiliate;A;2023-01-24 21:49:58
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_268937aed552;user_161011;influence_telegram_psycho_jan2023;influence;telegram;B;2023-02-11 07:09:16
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ace88ca2d4e7;user_200831;yandex_direct_psycho_apr2023;yandex;direct;B;2023-04-28 09:22:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_48b34beb0929;user_120380;telegram_channel_psycho_jan2023;telegram;channel;B;2023-01-25 07:36:45
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_97f17ce00b27;user_181507;influence_telegram_psycho_mar2023;influence;telegram;A;2023-03-14 15:54:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_fb0dad08cdc9;user_248276;partners_cpa_psycho_may2023;partners;cpa;A;2023-05-30 18:27:56
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_0e868b3ea42d;user_193547;partners_affiliate_psycho_mar2023;partners;affiliate;B;2023-03-17 18:31:31
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d7722bc20eba;user_187898;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-13 15:51:09
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_38a98af2d7e2;user_115098;vk_retargeting_psycho_jan2023;vk;retargeting;A;2023-01-24 02:22:30
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_29c8f9656a8d;user_231764;vk_ads_psycho_may2023;vk;ads;B;2023-05-24 06:54:19
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_50ece225c286;user_102334;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-01-27 21:18:49
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ba08461b1138;user_107669;vk_ads_psycho_jan2023;vk;ads;A;2023-01-28 00:35:10
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cff685004a4d;user_162970;influence_telegram_psycho_jan2023;influence;telegram;A;2023-02-20 16:43:41
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_49f4c3760f7e;user_153718;telegram_channel_psycho_jan2023;telegram;channel;A;2023-02-11 01:24:23
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4adf77eb4d08;user_149742;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-02-13 12:47:51
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cd2de7fc5a60;user_187308;influence_instagram_psycho_mar2023;influence;instagram;A;2023-03-09 22:44:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_32268c53e25e;user_139175;yandex_direct_psycho_jan2023;yandex;direct;B;2023-02-17 12:10:49
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_e08469fc11f3;user_240872;telegram_channel_psycho_may2023;telegram;channel;B;2023-05-30 21:31:13
