sale_id;lead_id;user_id;campaign_id;product_name;amount;sale_date
sale_9f56b9563b03;lead_92d68a891603;user_356109;influence_instagram_psycho_aug2023;Эмоциональный интеллект;22823;2023-09-07 23:18:42
sale_bcfb5f34af38;lead_27e51d3f6f4c;user_356110;influence_instagram_psycho_aug2023;Профессиональное выгорание;31712;2023-09-08 12:19:05
sale_887ed924d8de;lead_372d182975f5;user_356147;influence_instagram_psycho_aug2023;Осознанность и медитация;29931;2023-10-06 23:05:18
sale_66a88626d207;lead_99344238118e;user_356169;influence_instagram_psycho_aug2023;Профессиональное выгорание;18850;2023-09-03 06:24:21
sale_3d5efa61785e;lead_073891ad6700;user_356183;influence_instagram_psycho_aug2023;Самооценка и уверенность;20659;2023-10-05 06:22:33
sale_0413f193a5f9;lead_0eb50c41838d;user_356185;influence_instagram_psycho_aug2023;Самооценка и уверенность;19312;2023-10-06 10:14:56
sale_488474631ff2;lead_3b2dc4d7e3e1;user_356210;influence_instagram_psycho_aug2023;Осознанность и медитация;18503;2023-09-12 14:21:00
sale_4f8f4ab4d6fc;lead_dd4735b49e81;user_356216;influence_instagram_psycho_aug2023;Профессиональное выгорание;28462;2023-09-02 21:42:18
sale_963268fdb663;lead_5db45c7fd3cd;user_356238;influence_instagram_psycho_aug2023;Профессиональное выгорание;21967;2023-09-29 04:10:36
sale_134be7f16bb8;lead_42a0d7a74dc7;user_356243;influence_instagram_psycho_aug2023;Осознанность и медитация;15269;2023-09-18 22:32:43
sale_7d706afceedc;lead_0c1a732c7b58;user_356253;influence_instagram_psycho_aug2023;Тревожность: практики самопомощи;21160;2023-09-27 12:37:35
sale_ce9b6e482ae8;lead_16598a5c9104;user_356256;influence_instagram_psycho_aug2023;Осознанность и медитация;15191;2023-09-27 18:07:32
sale_017d1f769257;lead_cb0b4469e216;user_356257;influence_instagram_psycho_aug2023;Осознанность и медитация;26066;2023-09-30 06:12:22
sale_9611d482c1b5;lead_9c1b189978d3;user_356265;influence_instagram_psycho_aug2023;Психология денег;28396;2023-09-19 08:35:20
sale_a3f3e0038cb1;lead_c10e5e35399c;user_356302;influence_instagram_psycho_aug2023;Профессиональное выгорание;19568;2023-09-12 22:25:32
sale_481909dafc83;lead_c0a84ba28fa9;user_356347;influence_instagram_psycho_aug2023;Самооценка и уверенность;22247;2023-09-05 01:45:47
sale_6bb43e35dd78;lead_3fd2cc7e7193;user_356384;influence_instagram_psycho_aug2023;Осознанность и медитация;26678;2023-09-15 09:57:40
sale_5b0041956c03;lead_b648c1d1b6f2;user_356405;influence_instagram_psycho_aug2023;Кризисные отношения;47699;2023-09-18 20:11:00
sale_8ed98601bba6;lead_2d99d74e4704;user_356440;influence_instagram_psycho_aug2023;Психология денег;19219;2023-10-01 05:53:44
sale_fdc0ff55c1ff;lead_3fe7a2417e73;user_356453;influence_instagram_psycho_aug2023;Эмоциональный интеллект;27252;2023-09-19 08:51:33
sale_6fccdec1ae2e;lead_dca6432fefde;user_356464;influence_instagram_psycho_aug2023;Эмоциональный интеллект;42056;2023-09-14 16:54:25
sale_43ce4f9eb4aa;lead_4cc14a69d1c6;user_356477;influence_instagram_psycho_aug2023;Профессиональное выгорание;19445;2023-09-03 01:40:01
sale_338bd5de5207;lead_fcbb7662a826;user_356484;influence_instagram_psycho_aug2023;Осознанность и медитация;24424;2023-09-12 15:31:31
sale_e96a29122ad1;lead_7df6c7877c57;user_356491;influence_instagram_psycho_aug2023;Тревожность: практики самопомощи;15338;2023-09-27 22:54:00
sale_91fd17301c9b;lead_aa39ca429df4;user_356503;influence_instagram_psycho_aug2023;Осознанность и медитация;17437;2023-09-14 23:50:28
sale_eec728e85ef5;lead_f8b06cb73a70;user_356529;influence_instagram_psycho_aug2023;Тревожность: практики самопомощи;25605;2023-09-27 13:26:55
sale_acc82979d315;lead_e8fc3ae7e7b7;user_356556;influence_instagram_psycho_aug2023;Профессиональное выгорание;39730;2023-09-26 17:43:48
sale_46ce82e2f7f1;lead_e1a20ba6d4db;user_356571;influence_instagram_psycho_aug2023;Эмоциональный интеллект;26136;2023-09-03 08:36:17
sale_b9be35f5ec8d;lead_a7fb8c7d5880;user_356585;influence_instagram_psycho_aug2023;Психология денег;22505;2023-10-06 06:43:01
sale_40da0b798364;lead_561fb8516645;user_356612;influence_instagram_psycho_aug2023;Кризисные отношения;39696;2023-09-20 22:44:47
sale_f278757306bf;lead_ecd1975c9c39;user_356657;influence_instagram_psycho_aug2023;Кризисные отношения;35090;2023-09-06 02:25:34
sale_e7e274200927;lead_3766f236f3d4;user_356679;influence_instagram_psycho_aug2023;Эмоциональный интеллект;44251;2023-09-15 19:04:46
sale_dafc58ddd43f;lead_0931dc780f7f;user_356694;influence_instagram_psycho_aug2023;Самооценка и уверенность;32476;2023-09-16 19:40:11
sale_e1a91274df93;lead_a5f18845d335;user_356731;influence_instagram_psycho_aug2023;Тревожность: практики самопомощи;28142;2023-09-28 02:43:39
sale_f71006825b65;lead_9e38f8e2ecd9;user_356771;influence_instagram_psycho_aug2023;Профессиональное выгорание;27061;2023-09-16 23:16:12
sale_96d277bbc747;lead_79982a28dc9c;user_356776;influence_instagram_psycho_aug2023;Профессиональное выгорание;34787;2023-09-20 07:10:08
sale_f1ef25c2528a;lead_26db0aaa200c;user_356803;influence_instagram_psycho_aug2023;Кризисные отношения;31993;2023-09-06 01:30:01
sale_87e4fbdd1a35;lead_44f6a6348092;user_356804;influence_instagram_psycho_aug2023;Детско-родительские отношения;28423;2023-09-01 07:08:04
sale_ec50c9c0235f;lead_2ad8d146d74d;user_356815;influence_instagram_psycho_aug2023;Профессиональное выгорание;36382;2023-09-28 12:20:56
sale_b728689ff3a8;lead_1bab6d3cd876;user_356819;influence_instagram_psycho_aug2023;Детско-родительские отношения;29093;2023-10-02 06:15:18
sale_011629015968;lead_e0d2014c4980;user_356820;influence_instagram_psycho_aug2023;Эмоциональный интеллект;20970;2023-09-14 09:14:58
sale_43a8aca678f1;lead_ede6e6e5d542;user_356859;influence_instagram_psycho_aug2023;Кризисные отношения;33772;2023-09-11 16:31:50
sale_77f47383f226;lead_ff6c3478c240;user_356867;influence_instagram_psycho_aug2023;Психология денег;26766;2023-10-05 02:58:53
sale_d37416ed70fa;lead_934bf74d4458;user_356877;influence_instagram_psycho_aug2023;Осознанность и медитация;12690;2023-09-14 07:27:06
sale_c60a544a7675;lead_5fedcac61a35;user_356901;influence_instagram_psycho_aug2023;Эмоциональный интеллект;32698;2023-10-04 12:53:59
sale_aa0442a31acd;lead_9a19dac86404;user_356959;partners_cpa_psycho_aug2023;Эмоциональный интеллект;39231;2023-10-01 14:28:16
sale_98f9eee7b891;lead_cda99dbf6376;user_356986;partners_cpa_psycho_aug2023;Осознанность и медитация;23857;2023-10-04 23:19:58
sale_bb1fa531d4d1;lead_97986a8d43e1;user_356988;partners_cpa_psycho_aug2023;Профессиональное выгорание;32893;2023-09-28 18:25:07
sale_fc72705a680a;lead_5af2d5298c80;user_357001;partners_cpa_psycho_aug2023;Эмоциональный интеллект;21853;2023-10-07 09:25:06
sale_db6c222f9b8a;lead_262c8b8d3805;user_357017;partners_cpa_psycho_aug2023;Осознанность и медитация;27643;2023-09-26 20:03:11
sale_47dae4675ea6;lead_a3ed8256dbf7;user_357047;partners_cpa_psycho_aug2023;Детско-родительские отношения;44069;2023-09-02 17:41:43
sale_f14db2d6988a;lead_42d5206e7f91;user_357056;partners_cpa_psycho_aug2023;Детско-родительские отношения;48553;2023-09-16 22:27:17
sale_41344b57e4cc;lead_8b9eae5db1c8;user_357144;partners_cpa_psycho_aug2023;Эмоциональный интеллект;24400;2023-09-01 14:25:47
sale_56563b4c1e55;lead_57d8c3b6f971;user_357152;partners_cpa_psycho_aug2023;Осознанность и медитация;29141;2023-09-13 08:13:39
sale_d508a4cace5b;lead_06fd189e6d3f;user_357169;partners_cpa_psycho_aug2023;Детско-родительские отношения;31913;2023-09-24 21:13:39
sale_a14a1b511760;lead_cbdd18c930f0;user_357183;partners_cpa_psycho_aug2023;Детско-родительские отношения;45539;2023-10-08 16:26:15
sale_804ce50d9dd8;lead_96d10e5c4fe1;user_357210;partners_cpa_psycho_aug2023;Осознанность и медитация;25714;2023-09-16 23:28:41
sale_d8247c2596b5;lead_e1a77da465ef;user_357233;partners_cpa_psycho_aug2023;Детско-родительские отношения;28363;2023-09-12 15:44:38
sale_e0da5d93d930;lead_124c02e0e200;user_357259;partners_cpa_psycho_aug2023;Профессиональное выгорание;35022;2023-09-02 10:30:14
sale_246850f9679b;lead_0dc8e892fe56;user_357261;partners_cpa_psycho_aug2023;Профессиональное выгорание;34443;2023-09-14 04:48:42
sale_863497afa249;lead_6b8fe56168b6;user_357263;partners_cpa_psycho_aug2023;Осознанность и медитация;27816;2023-10-01 15:30:35
sale_fb88c2921dce;lead_4b748c96595e;user_357286;partners_cpa_psycho_aug2023;Профессиональное выгорание;31274;2023-09-24 20:11:34
sale_60613e47ff57;lead_e99d102dfc18;user_357393;partners_cpa_psycho_aug2023;Эмоциональный интеллект;33974;2023-10-02 16:18:46
sale_0fdc547921dc;lead_8e86bb68213c;user_357410;partners_cpa_psycho_aug2023;Профессиональное выгорание;22731;2023-09-19 16:12:53
sale_d65dc6271e07;lead_c5a764c0d6af;user_357441;partners_cpa_psycho_aug2023;Эмоциональный интеллект;29724;2023-09-16 09:00:56
sale_64f57971f622;lead_52f70c838258;user_357449;partners_cpa_psycho_aug2023;Профессиональное выгорание;37500;2023-09-09 11:19:09
sale_5a873cd739b7;lead_7157d202f8f3;user_357476;partners_cpa_psycho_aug2023;Осознанность и медитация;28913;2023-09-28 21:15:00
sale_bda9925efbde;lead_674d792a25df;user_357486;partners_cpa_psycho_aug2023;Эмоциональный интеллект;31493;2023-09-06 23:39:47
sale_37ad5a4af605;lead_24773a79c7d0;user_357487;partners_cpa_psycho_aug2023;Профессиональное выгорание;27758;2023-09-03 20:30:17
sale_f6f20c581627;lead_733c5dd3bd25;user_357530;partners_cpa_psycho_aug2023;Профессиональное выгорание;33383;2023-09-10 09:48:36
sale_f791a6928e49;lead_e1db0aa69e81;user_357550;partners_cpa_psycho_aug2023;Детско-родительские отношения;30654;2023-09-18 20:23:48
sale_2e6dedc18b7e;lead_82a23b8e485f;user_357577;partners_cpa_psycho_aug2023;Профессиональное выгорание;19847;2023-09-24 02:37:24
sale_38bc6581cbfb;lead_597d6dc7493d;user_357584;partners_cpa_psycho_aug2023;Осознанность и медитация;18528;2023-09-27 01:12:14
sale_745253c36df0;lead_274fe5c29612;user_357616;partners_cpa_psycho_aug2023;Детско-родительские отношения;47267;2023-09-06 16:45:03
sale_1412687c8466;lead_b607701d6fa1;user_357618;partners_cpa_psycho_aug2023;Эмоциональный интеллект;25608;2023-09-13 03:10:35
sale_292a02a4010f;lead_585e673b500e;user_357642;partners_cpa_psycho_aug2023;Профессиональное выгорание;23571;2023-09-25 14:59:02
sale_86194143417c;lead_aad62124fad0;user_357645;partners_cpa_psycho_aug2023;Осознанность и медитация;12678;2023-09-25 21:22:24
sale_d19a19d7a66c;lead_1a25283238b4;user_357657;partners_cpa_psycho_aug2023;Детско-родительские отношения;30982;2023-09-24 08:15:47
sale_7f79428cd4c2;lead_f5b50be8b077;user_357678;partners_cpa_psycho_aug2023;Эмоциональный интеллект;31985;2023-09-08 11:25:02
sale_a0683df64d55;lead_23ebdf9b9407;user_357704;partners_cpa_psycho_aug2023;Осознанность и медитация;28652;2023-09-19 10:49:48
sale_868012e7de2e;lead_871e1f421294;user_357718;partners_cpa_psycho_aug2023;Осознанность и медитация;18569;2023-09-26 19:01:40
sale_f83847a70bca;lead_063ab969619b;user_357720;partners_cpa_psycho_aug2023;Осознанность и медитация;15321;2023-09-13 22:01:25
sale_c7b2b3347c7b;lead_0e732afec059;user_357742;partners_cpa_psycho_aug2023;Детско-родительские отношения;45329;2023-09-11 21:19:21
sale_04391bbf715f;lead_568af917ff3b;user_357890;partners_cpa_psycho_aug2023;Детско-родительские отношения;36006;2023-09-22 15:47:57
sale_ce1959a5c6d7;lead_6f09ac44cbf2;user_357978;partners_cpa_psycho_aug2023;Детско-родительские отношения;49116;2023-09-24 11:26:17
sale_80444bc0bec1;lead_9935d7cc4346;user_358028;partners_cpa_psycho_aug2023;Осознанность и медитация;21227;2023-09-01 22:03:44
sale_25bb4e9abedd;lead_71e8873499b6;user_358035;partners_cpa_psycho_aug2023;Эмоциональный интеллект;38463;2023-09-04 21:31:28
sale_b833e1b98e91;lead_3f2331382f8f;user_358041;partners_cpa_psycho_aug2023;Детско-родительские отношения;45463;2023-09-09 13:54:13
sale_1db8ef165a2d;lead_f515096ae1a3;user_358066;partners_cpa_psycho_aug2023;Детско-родительские отношения;32339;2023-09-19 06:43:04
sale_bbcda8290750;lead_185d786f43e5;user_358071;partners_cpa_psycho_aug2023;Профессиональное выгорание;39372;2023-09-23 09:08:39
sale_5d7d8c91698e;lead_ad9491d0ec9b;user_358095;partners_cpa_psycho_aug2023;Осознанность и медитация;14432;2023-09-30 21:00:23
sale_b8d951c273ff;lead_10bf8b9a932b;user_358111;partners_cpa_psycho_aug2023;Осознанность и медитация;18606;2023-09-22 03:07:02
sale_3c4d8db4f43d;lead_1a326300e074;user_358189;partners_cpa_psycho_aug2023;Эмоциональный интеллект;41858;2023-09-28 16:22:07
sale_e6ae3ed037c4;lead_68e109413070;user_358198;partners_cpa_psycho_aug2023;Эмоциональный интеллект;31432;2023-09-13 14:00:59
sale_c81fc5c5a04e;lead_a27119bde8ec;user_358212;partners_cpa_psycho_aug2023;Профессиональное выгорание;28280;2023-09-09 13:19:41
sale_480a048076f1;lead_ac95edef8de3;user_358213;partners_cpa_psycho_aug2023;Осознанность и медитация;21245;2023-09-13 11:58:51
sale_a994fde46bf6;lead_fcdf79cb5d5f;user_358219;partners_cpa_psycho_aug2023;Профессиональное выгорание;18823;2023-09-29 07:16:37
sale_93bef37c0095;lead_4631017bc76a;user_358245;partners_cpa_psycho_aug2023;Осознанность и медитация;28717;2023-09-10 15:27:30
sale_22477b67aafc;lead_0e6dec5bda41;user_358274;partners_cpa_psycho_aug2023;Эмоциональный интеллект;36493;2023-10-04 02:05:17
sale_142419d4614b;lead_90d3a72d1ce1;user_358285;partners_cpa_psycho_aug2023;Эмоциональный интеллект;31146;2023-09-26 18:48:14
sale_89b28147ad86;lead_590dbf98a78a;user_358287;partners_cpa_psycho_aug2023;Профессиональное выгорание;38962;2023-09-15 10:05:18
sale_7efcbe8c44fd;lead_f2b6ffc65b91;user_358299;partners_cpa_psycho_aug2023;Осознанность и медитация;14144;2023-09-29 10:51:30
sale_4a3db8747c32;lead_d5cd59cfc91b;user_358319;partners_cpa_psycho_aug2023;Эмоциональный интеллект;37708;2023-09-10 11:57:48
sale_d90c60883d2e;lead_a43c4d848dc0;user_358323;partners_cpa_psycho_aug2023;Профессиональное выгорание;36968;2023-09-13 21:47:58
sale_7acd9a71fa8a;lead_7e7514c39ec9;user_358341;partners_cpa_psycho_aug2023;Эмоциональный интеллект;27375;2023-09-30 23:35:45
sale_179c0e3305d9;lead_c13c490e0011;user_358345;partners_cpa_psycho_aug2023;Профессиональное выгорание;24679;2023-09-30 00:15:12
sale_ebe0dfc6b1fc;lead_48fc07e82a0f;user_358350;partners_cpa_psycho_aug2023;Детско-родительские отношения;29484;2023-09-14 18:25:12
sale_81df7578c0d6;lead_a63e2138e506;user_358360;partners_cpa_psycho_aug2023;Детско-родительские отношения;46510;2023-09-29 12:21:16
sale_780b6dbe11eb;lead_d86c60fb803a;user_358383;partners_cpa_psycho_aug2023;Детско-родительские отношения;30555;2023-09-27 08:00:13
sale_d6dd38fb50a9;lead_6986704b8e6c;user_358387;partners_cpa_psycho_aug2023;Профессиональное выгорание;30977;2023-09-21 20:09:03
sale_01bbce04a21b;lead_d8600b726274;user_358428;partners_cpa_psycho_aug2023;Осознанность и медитация;25537;2023-10-05 00:36:43
sale_e2ea0863ad74;lead_182b2217cf46;user_358470;partners_cpa_psycho_aug2023;Детско-родительские отношения;49838;2023-09-30 18:45:14
sale_1c2e363e1804;lead_430ae2300806;user_358490;partners_cpa_psycho_aug2023;Осознанность и медитация;15265;2023-10-01 22:42:23
sale_03ed6f0807c6;lead_c9ea3ff88b5d;user_358522;partners_cpa_psycho_aug2023;Профессиональное выгорание;18235;2023-09-28 17:37:41
sale_4719db0d54ee;lead_98e385ab3fca;user_358537;partners_cpa_psycho_aug2023;Осознанность и медитация;19058;2023-09-13 16:55:59
sale_ddb7679d1fca;lead_ae5ba78bc1df;user_358564;partners_cpa_psycho_aug2023;Профессиональное выгорание;24047;2023-10-03 05:21:08
sale_d6e0d01eeaaf;lead_ba4032b6edc2;user_358631;partners_cpa_psycho_aug2023;Эмоциональный интеллект;24617;2023-09-22 07:58:00
sale_9e3cf30b967b;lead_077c8e7079e4;user_358636;partners_cpa_psycho_aug2023;Профессиональное выгорание;21369;2023-09-16 03:24:23
sale_83029c53d028;lead_28eb035956ee;user_358638;partners_cpa_psycho_aug2023;Профессиональное выгорание;20499;2023-09-19 16:46:50
sale_73206528f4ea;lead_1e0e193791f5;user_358667;partners_cpa_psycho_aug2023;Эмоциональный интеллект;26721;2023-10-09 14:09:02
sale_e643e88f4866;lead_e969e57e8397;user_358669;partners_cpa_psycho_aug2023;Профессиональное выгорание;21311;2023-09-11 20:42:15
sale_45b8a2aadd47;lead_3ae8989b8662;user_358676;partners_cpa_psycho_aug2023;Детско-родительские отношения;36149;2023-09-19 10:16:29
sale_447307d9a2d9;lead_8e48ee86d52e;user_358686;partners_cpa_psycho_aug2023;Осознанность и медитация;20717;2023-09-30 06:42:08
sale_8e14544454fe;lead_b67cd2519f09;user_358692;partners_cpa_psycho_aug2023;Детско-родительские отношения;46306;2023-09-24 09:56:56
sale_494c606ffb68;lead_28f3472d193d;user_358738;partners_cpa_psycho_aug2023;Профессиональное выгорание;18090;2023-09-16 06:17:54
sale_f2e11f542d67;lead_e3534efe1ba3;user_358760;partners_cpa_psycho_aug2023;Профессиональное выгорание;31220;2023-10-03 00:15:12
sale_0645a306093d;lead_8445f789f249;user_358791;partners_cpa_psycho_aug2023;Профессиональное выгорание;33250;2023-09-22 12:54:42
sale_b5c911ca472a;lead_1dcd785a8aa2;user_358813;partners_cpa_psycho_aug2023;Эмоциональный интеллект;29568;2023-09-29 12:06:28
sale_85b54078d29e;lead_77fd629f8272;user_358887;partners_cpa_psycho_aug2023;Эмоциональный интеллект;37226;2023-09-21 14:38:02
sale_0b67ff3c782d;lead_e1ac7a44c1c5;user_358907;partners_cpa_psycho_aug2023;Детско-родительские отношения;45045;2023-09-08 02:20:37
sale_edb9c6d6cca1;lead_c7d2fdaffb5b;user_358912;partners_cpa_psycho_aug2023;Профессиональное выгорание;36769;2023-09-25 22:50:29
sale_819f67166e53;lead_c17b5c8f4762;user_358962;partners_cpa_psycho_aug2023;Осознанность и медитация;17820;2023-10-09 09:29:25
sale_2ed58270bf94;lead_5474d4f850a8;user_358968;partners_cpa_psycho_aug2023;Профессиональное выгорание;29005;2023-09-21 01:09:13
sale_80e3a8003b4a;lead_4251ccfe1bb8;user_358971;partners_cpa_psycho_aug2023;Профессиональное выгорание;18598;2023-09-20 00:27:08
sale_f473774b0d43;lead_e0441a58a73f;user_359020;partners_cpa_psycho_aug2023;Профессиональное выгорание;36974;2023-10-07 21:59:17
sale_50fb105c34f4;lead_670b15cb28a9;user_359087;partners_cpa_psycho_aug2023;Эмоциональный интеллект;34454;2023-09-13 12:11:56
sale_b8876338998e;lead_ad86efd9651a;user_359097;partners_cpa_psycho_aug2023;Эмоциональный интеллект;43276;2023-09-08 03:40:04
sale_9d71cfc582bd;lead_3dd5998d8002;user_359111;partners_cpa_psycho_aug2023;Осознанность и медитация;27323;2023-09-14 21:23:52
sale_6e252a981819;lead_18dc96b9b252;user_359117;partners_cpa_psycho_aug2023;Осознанность и медитация;19546;2023-09-14 05:56:53
sale_57c8fc1f21b4;lead_3398200b6a90;user_359137;partners_cpa_psycho_aug2023;Эмоциональный интеллект;42547;2023-09-25 19:15:00
sale_1ef93ad59142;lead_2cf3720d1b1f;user_359234;partners_cpa_psycho_aug2023;Осознанность и медитация;28234;2023-09-21 01:27:23
sale_48eb2e2c247f;lead_ee4903bf30b8;user_359273;partners_cpa_psycho_aug2023;Эмоциональный интеллект;27186;2023-09-25 16:05:51
sale_b3dcbce332c2;lead_061f9c9df972;user_359276;partners_cpa_psycho_aug2023;Профессиональное выгорание;30754;2023-09-28 16:18:09
sale_b40dae0bef65;lead_7086b1b52060;user_359346;partners_cpa_psycho_aug2023;Осознанность и медитация;25732;2023-09-17 22:02:48
sale_094c82188cce;lead_6d24490310b3;user_359355;partners_cpa_psycho_aug2023;Эмоциональный интеллект;44976;2023-09-03 10:29:56
sale_11f32a3e44f6;lead_eefa24710e98;user_359371;partners_cpa_psycho_aug2023;Профессиональное выгорание;32757;2023-09-06 22:58:31
sale_1189df8e101c;lead_9d29a52fc131;user_359374;partners_cpa_psycho_aug2023;Детско-родительские отношения;44667;2023-09-30 10:11:17
sale_522f408dbe1f;lead_3e9de4e36781;user_359404;partners_cpa_psycho_aug2023;Детско-родительские отношения;32412;2023-09-22 15:21:38
sale_f3c8deb1f515;lead_a1adc1229e16;user_359421;partners_cpa_psycho_aug2023;Осознанность и медитация;28945;2023-10-05 09:18:47
sale_405b9d9b0787;lead_941660872819;user_359445;partners_cpa_psycho_aug2023;Детско-родительские отношения;33696;2023-09-18 04:18:58
sale_62aa712afc18;lead_adb1387baece;user_359447;partners_cpa_psycho_aug2023;Эмоциональный интеллект;38001;2023-10-01 17:49:34
sale_918fd70f6c21;lead_1945a36eb282;user_359449;partners_cpa_psycho_aug2023;Детско-родительские отношения;46227;2023-09-23 20:58:16
sale_8029aecd5da5;lead_1b2f3215206b;user_359486;partners_cpa_psycho_aug2023;Профессиональное выгорание;27706;2023-10-03 09:04:29
sale_8f0098865e5f;lead_6a16d7e642de;user_359508;partners_cpa_psycho_aug2023;Осознанность и медитация;25855;2023-10-03 13:44:01
sale_9040c4761a01;lead_68a7dba7f3d4;user_359530;partners_cpa_psycho_aug2023;Детско-родительские отношения;28674;2023-09-08 10:55:44
sale_4a64dfea4171;lead_f66dda762629;user_359552;partners_cpa_psycho_aug2023;Профессиональное выгорание;18945;2023-09-24 06:22:30
sale_984368f206f7;lead_28d0e3fa0f47;user_359608;partners_cpa_psycho_aug2023;Эмоциональный интеллект;30293;2023-09-10 20:38:27
sale_27379c7f811f;lead_8faecc5138de;user_359628;partners_cpa_psycho_aug2023;Осознанность и медитация;18747;2023-09-13 04:45:32
sale_bd894529a680;lead_5dfb6e3e8a98;user_359634;partners_cpa_psycho_aug2023;Осознанность и медитация;17039;2023-09-22 12:04:43
sale_20734afda5b8;lead_a80aa8fb3dd3;user_359647;partners_cpa_psycho_aug2023;Эмоциональный интеллект;37784;2023-09-22 11:28:42
sale_92397a0811c4;lead_1389c7e21a66;user_359760;partners_cpa_psycho_aug2023;Детско-родительские отношения;47793;2023-09-15 17:18:43
sale_959d57c3601e;lead_7a687ca33a2c;user_359798;partners_cpa_psycho_aug2023;Эмоциональный интеллект;20024;2023-09-17 09:18:54
sale_82b6e34462b4;lead_d296466cbf30;user_359886;partners_cpa_psycho_aug2023;Детско-родительские отношения;29901;2023-09-22 14:51:03
sale_16b2892118c1;lead_d89a0b1a6d4c;user_359892;partners_cpa_psycho_aug2023;Эмоциональный интеллект;21947;2023-10-03 17:46:22
sale_6ba1ba5eedd3;lead_a0d7372946d5;user_359896;partners_cpa_psycho_aug2023;Детско-родительские отношения;48554;2023-10-08 22:42:04
sale_3c1f1b7de0d3;lead_ed7f3c727910;user_359898;partners_cpa_psycho_aug2023;Эмоциональный интеллект;28133;2023-09-27 09:07:50
sale_2836098aff7f;lead_40b0d2729101;user_359906;partners_cpa_psycho_aug2023;Эмоциональный интеллект;31251;2023-09-17 10:06:47
sale_6bea5691804d;lead_67fe4995cc53;user_359933;partners_cpa_psycho_aug2023;Эмоциональный интеллект;28852;2023-09-06 05:22:51
sale_473b254068e5;lead_af60b0b260d1;user_359992;partners_cpa_psycho_aug2023;Детско-родительские отношения;28227;2023-09-11 05:34:27
sale_a8fe2f1c11c4;lead_5c944b1a7a49;user_360029;partners_cpa_psycho_aug2023;Эмоциональный интеллект;39962;2023-09-19 23:50:55
sale_e684d9446e3e;lead_8d15037308b6;user_360038;partners_cpa_psycho_aug2023;Осознанность и медитация;15208;2023-10-04 04:24:58
sale_60b5f0d0a1ab;lead_59733bacc460;user_360041;partners_cpa_psycho_aug2023;Детско-родительские отношения;27629;2023-09-05 17:00:57
sale_182b751ce37a;lead_d9b9b7838f6f;user_360042;partners_cpa_psycho_aug2023;Профессиональное выгорание;29479;2023-09-21 02:47:16
sale_7c0a7b0b0686;lead_ec4310245e5a;user_360066;partners_cpa_psycho_aug2023;Эмоциональный интеллект;20477;2023-09-25 01:04:03
sale_3c9e52b077a5;lead_0ffb222b33e3;user_360067;partners_cpa_psycho_aug2023;Эмоциональный интеллект;20834;2023-09-20 06:19:37
sale_4cce583c519d;lead_577eff99fff7;user_360101;partners_cpa_psycho_aug2023;Осознанность и медитация;29908;2023-10-06 06:23:56
sale_dca5563fb1c4;lead_864c93f4893f;user_360104;partners_cpa_psycho_aug2023;Детско-родительские отношения;33469;2023-09-13 03:24:51
sale_c9ecac328f65;lead_73fd968af7e5;user_360117;partners_cpa_psycho_aug2023;Профессиональное выгорание;37987;2023-09-25 17:05:19
sale_238c1c64abe0;lead_f36fa61cc587;user_360132;partners_cpa_psycho_aug2023;Профессиональное выгорание;19136;2023-09-30 20:12:04
sale_27222d834aa9;lead_0212002397ac;user_360137;partners_cpa_psycho_aug2023;Осознанность и медитация;21290;2023-09-22 03:55:01
sale_2c6d06721f44;lead_d86da8a64e59;user_360184;partners_cpa_psycho_aug2023;Детско-родительские отношения;46241;2023-09-09 22:11:09
sale_f68da82e37c0;lead_5141062648a0;user_360188;partners_cpa_psycho_aug2023;Эмоциональный интеллект;31769;2023-10-04 15:40:03
sale_d89daebf0065;lead_8df6c89f5323;user_360208;partners_cpa_psycho_aug2023;Эмоциональный интеллект;37709;2023-10-10 17:22:50
sale_cf9243e3c4e8;lead_24f883986715;user_360216;partners_cpa_psycho_aug2023;Детско-родительские отношения;40725;2023-09-25 10:13:59
sale_a176ed1a484c;lead_3d6ba9a802fb;user_360232;partners_cpa_psycho_aug2023;Профессиональное выгорание;38552;2023-09-04 10:31:49
sale_542923b2e8d8;lead_0cc5f5104cf8;user_360240;partners_cpa_psycho_aug2023;Эмоциональный интеллект;30401;2023-09-09 21:55:37
sale_ed2c8ebbbdb7;lead_0f9cffaa069b;user_360244;partners_cpa_psycho_aug2023;Детско-родительские отношения;47615;2023-09-05 13:17:27
sale_825e9be60a58;lead_bef374a03233;user_360251;partners_cpa_psycho_aug2023;Эмоциональный интеллект;44239;2023-09-14 04:27:21
sale_ae15252f0a8a;lead_6567849121fd;user_360255;partners_cpa_psycho_aug2023;Детско-родительские отношения;47329;2023-09-06 05:01:08
sale_cc9d415a0d48;lead_d8389d8edbf7;user_360284;partners_cpa_psycho_aug2023;Профессиональное выгорание;38006;2023-10-01 12:37:26
sale_55b8b06c79d9;lead_034d92bfca6e;user_360303;partners_cpa_psycho_aug2023;Детско-родительские отношения;34613;2023-09-29 14:29:41
sale_21560a36d582;lead_cedd2ef5c13c;user_360307;partners_cpa_psycho_aug2023;Детско-родительские отношения;30849;2023-10-04 11:20:21
sale_382e54ecbb90;lead_6744d870e2f2;user_360318;partners_cpa_psycho_aug2023;Детско-родительские отношения;44086;2023-09-28 17:35:08
